phone_name,url,user_name,comment_text,star_ratings,bought_at,recommendation
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,TRỊNH VŨ ĐĂNG NGUYÊN,Ok,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,Lê Hữu Thịnh,"Máy đẹp và xịn, nhân viên nhiệt tình khỏi phải bàn 😀😀",5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,NAM,Đẹp!!!,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,Ngô Hoàng Đầy,Good kh gì phải chê,5,Đã mua tại DMX,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,ECO,Ok,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,Nguyễn Chung Tín,Mình mới mua ip14 pro cách đây 1 tuần . Giờ muốn bán lại thì mất bao % vậy ạ ?,5,Đã mua tại DMX,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,THU,Hàng sử dụng tốt,5,Đã mua tại TGDD,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,CÔNG TY TNHH TƯ VẤN THIẾT KẾ VÀ ĐẦU TƯ XÂY DỰNG THÀNH HIẾU,Very good,5,Đã mua tại DMX,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,CƯỜNG,Rất tốt,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,CHIẾN,"màn hình nhạy, máy dùng bền ,cam chụp sắc nét",5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,HOÀ,Tốt,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,Trần Anh Tuấn,Thì xem đi tốt mà,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,HOA,Rất tốt,5,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,Ngọc Hân,Đã mua. Đt xịn là chat luong khỏi bàn. Nhân viên thì tận tình.. thích,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,THẢO,Ok,5,Đã mua tại TGDD,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,THẮNG,Máy rất tốt,5,Đã mua tại DMX,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,QUÝ,Ok,5,Đã mua tại TGDD,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,TƯỚNG,Rất là ok. Màu đen cực đẹp,5,Đã mua tại DMX,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,HÂN,Các anh chị nhân viên tư vấn và hỗ trợ rất nhiệt tình ❤️,5,Đã mua tại DMX,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,DANH,Gọn nhẹ. Vì việc này mà mình chấp nhận tốn xiền chuyển từ 13promax sang 14pro. Màu space black cực ưng và hợp phong thủy với mạng mộc. Trải nghiệm dynamic island cực tik và style năng động,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,DỰ,Máy bị lỗi fps chơi game bị lag,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=1,TIẾN,nhanh hết pin ngoài ra mọi thứ đều tuyệt,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=2,THƯ,Một trải nghiệm thật tuyệt vời,5,Đã mua tại TGDD,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=2,PHƯỚC,Tuyệt vời,5,Đã mua tại DMX,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=2,REGREEN,,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=2,PHẠM THỊ OANH,,5,Đã mua tại TGDD,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=2,Nguyễn Văn Sơn,,5,Đã mua tại DMX,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=2,Thái Mỹ Phương,,5,Đã mua tại DMX,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=2,Anh Bình,,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=2,TUNG,,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=2,NGUYỄN Trinh,,5,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=2,Nguyễn Thị Thơm,Thấy rất ok,4,Đã mua tại DMX,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=2,Anh Vinh,dùng tốt,4,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=2,THI,"nhân viên nhiệt tình , tư vấn tốt",4,Đã mua tại TGDD,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=2,TUYẾT,"Dùng ổn, nhân viên tư vấn nhiệt tình",4,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=2,Đoàn Rôn,mình mới mua 14 pro 1 tháng giờ m8nhf muốn lên 14pro max thì mình mất bao nhiu,4,Đã mua tại TGDD,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=2,Hoàng Hải Linh,"Nhân viên vui vẻ , nhiệt tình đặt và trả máy đúng hẹn.Bản pro cầm nhỏ gọn nhưng pin yếu hơn nhiều so vs bản Promax dung chưa dc 1 ngày đã phải sac nêu ai dùng dt nhiều thì nên mua bản Pro max.",4,Đã mua tại TGDD,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=2,ANH,Có nhiều ứng dụng cải tiến hơn,4,Đã mua tại DMX,"Sẽ giới thiệu cho bạn bè, người thân"
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=2,THƯ,Do là khách đầu tiên nhận máy của cửa hàng nên đợi chờ lâu vì còn lũng cũng trong việc sd aap giao dịch,4,Đã mua tại TGDD,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=2,VÂN,Tốt,4,Đã mua tại TGDD,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=2,TRỌNG,,4,Đã mua tại DMX,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=2,DZU,,4,Đã mua tại TGDD,
iPhone 14 Pro 256GB,https://www.thegioididong.com/dtdd/iphone-14-pro-256gb/danh-gia?p=2,Việt,"Có vẻ nhanh hết pin, cảm biến chạm màn hình đôi lúc không nhậy.",3,Đã mua tại DMX,
